Date,Ticker,Market,Close,rsi_14,price_sma50_ratio,obv_zscore_50,macd_norm,macd_signal_norm,bb_pct_b,bb_width,atr_pct,return_1d,return_5d,return_10d,volatility_10d,volume_ratio_20d
2020-03-19,EQTY,Kenya,39.05,32.18390804597699,-0.2055095521962932,-2.2171425702715877,-0.07137123347454515,-0.04929554952624778,0.05806816379645411,0.3344374821259827,0.059539052496798986,0.0012820512820512775,-0.13414634146341475,-0.217434869739479,0.029579704938434676,0.5487318783514298
2020-03-20,EQTY,Kenya,38.95,24.20382165605095,-0.20266120777891505,-2.659753887959765,-0.07467569793686649,-0.05447282809058205,0.10539560391776429,0.35499271703804197,0.056849440674857886,-0.002560819462227748,-0.07040572792362754,-0.20591233435270118,0.0302937907089275,3.2156571965428116
2020-03-23,EQTY,Kenya,35.7,16.528925619834695,-0.26344673915286043,-2.57119177874203,-0.09047561851068976,-0.06564059494310537,-0.0030191232946382325,0.39697526830400437,0.06692677070828332,-0.08344030808729141,-0.10414052697616061,-0.2272727272727273,0.03439645700984675,0.5685623524062517
2020-03-24,EQTY,Kenya,32.55,8.728179551122153,-0.3223691058603102,-3.3227639744004827,-0.11355549689069255,-0.0803054278443471,-0.05467292459255114,0.46321738189600775,0.07823129251700682,-0.08823529411764719,-0.17070063694267523,-0.30891719745222934,0.035791619726672885,4.8494082925470785
2020-03-25,EQTY,Kenya,32.85,6.393861892583118,-0.3103375881760161,-2.842592917913198,-0.12162783964666765,-0.08798320388266073,0.03826718325069742,0.5127565054678689,0.07479886931941727,0.009216589861751334,-0.1576923076923077,-0.302547770700637,0.036913358702846844,0.7404131517390501
2020-03-26,EQTY,Kenya,33.15,8.157894736842096,-0.2984869325997249,-2.274984118652175,-0.12550407734897942,-0.09485039610437582,0.10613843754404295,0.5490907398963416,0.0763843999138117,0.00913242009132409,-0.1510883482714468,-0.2649667405764967,0.0392476435074373,1.6995592797098815
2020-03-27,EQTY,Kenya,33.2,9.876543209876544,-0.29186929442880283,-1.7159330037330842,-0.1276602757760726,-0.10129809445304724,0.15192905545803337,0.585344622999649,0.0717512908777969,0.0015082956259429015,-0.14762516046213092,-0.20763723150357982,0.037408633252414274,2.0798742275694915
2020-03-30,EQTY,Kenya,34.0,9.316770186335404,-0.26942994048002744,-1.6211497372234147,-0.12315310991734328,-0.10376230988561382,0.21583291442943175,0.6038363810339878,0.06712184873949581,0.02409638554216853,-0.04761904761904767,-0.14680050188205773,0.038746558814135135,0.04606317191368348
2020-03-31,EQTY,Kenya,33.95,9.287925696594428,-0.2648810168243726,-1.5915897546414717,-0.12086683959538543,-0.10730546891727137,0.24084439422677412,0.6118332244474812,0.06637912897117611,-0.0014705882352940014,0.04301075268817223,-0.13503184713375793,0.03898348031528678,0.24240620147426178
2020-04-01,EQTY,Kenya,33.9,10.563380281690144,-0.2604873366636854,-1.6425913446838387,-0.11784714446920624,-0.10954041815027461,0.2618110370045205,0.6031727316735666,0.060366624525916575,-0.0014727540500737435,0.031963470319634535,-0.13076923076923086,0.03911609518517872,0.6770958218725134
2020-04-02,EQTY,Kenya,33.85,13.574660633484172,-0.25601125324190077,-1.7341161394386975,-0.11428484874836374,-0.11061874641837134,0.27874237747867997,0.5750758364267564,0.053386790462122816,-0.001474926253687281,0.021116138763197734,-0.13316261203585134,0.03901230353163121,0.9097996367770609
2020-04-03,EQTY,Kenya,34.0,18.032786885245883,-0.24700462870684115,-1.5260689799255427,-0.10921763035260584,-0.10994810410021225,0.302880373595632,0.5378852495178524,0.04369747899159665,0.004431314623338123,0.02409638554216853,-0.12708600770218237,0.03929121712726283,0.6768922351832891
2020-04-06,EQTY,Kenya,34.2,21.142857142857167,-0.23672640435646197,-1.316639221534248,-0.10332095107633807,-0.10810829640023173,0.33163704336460376,0.5129123503018218,0.03999582289055976,0.00588235294117645,0.00588235294117645,-0.04201680672268904,0.030641511615803505,0.7628235214286119
2020-04-07,EQTY,Kenya,33.65,20.441988950276254,-0.2431399010346379,-1.633391802227819,-0.1009300327131085,-0.10808624397234952,0.3187295998176201,0.4667216990584899,0.0412863510931862,-0.016081871345029364,-0.008836524300441906,0.03379416282642089,0.01030968866764474,1.7327984900990743
2020-04-08,EQTY,Kenya,33.1,18.848167539267052,-0.24955222527036525,-1.691069199119492,-0.09951388943305821,-0.10780856905687293,0.2944373484702041,0.39932065766491537,0.04100129477772985,-0.01634472511144125,-0.02359882005899694,0.007610350076103556,0.011766716028688694,0.6189006015461047
2020-04-09,EQTY,Kenya,32.8,18.461538461538467,-0.25033711974036077,-1.9020050587963806,-0.09756363075939477,-0.10654842458559834,0.2773352455859391,0.3351345614338072,0.04050522648083626,-0.009063444108761476,-0.03101920236336797,-0.010558069381598867,0.01174544418642497,1.451327803049179
2020-04-14,EQTY,Kenya,33.05,30.370370370370367,-0.23872483530658306,-1.634682919715133,-0.09289464643801008,-0.10317289785420113,0.31172924691684983,0.29628462712847087,0.034363518478495815,0.007621951219512146,-0.027941176470588358,-0.004518072289156794,0.012045726184809612,0.8298698714121552
2020-04-15,EQTY,Kenya,33.55,62.19512195121949,-0.2213067192758501,-1.321979495734524,-0.08624458853699474,-0.09855715673169337,0.378651700872856,0.2702369380425668,0.03225463061528638,0.015128593040847127,-0.01900584795321658,-0.013235294117647123,0.010215128733916473,1.1295172609690043
2020-04-16,EQTY,Kenya,33.3,55.5555555555555,-0.22097974079446037,-1.452023115511213,-0.082344265653294,-0.09590651339127892,0.37015516269303556,0.24410104327168894,0.03453453453453457,-0.007451564828613977,-0.010401188707280906,-0.019145802650957444,0.010400649696333301,0.8619572031422758
2020-04-17,EQTY,Kenya,32.95,47.560975609756156,-0.22269403161122903,-1.5188462273402787,-0.07951698392894077,-0.0934435945625308,0.3434247158288358,0.2131243372392925,0.0349013657056146,-0.01051051051051033,-0.004531722054380571,-0.028023598820058893,0.010747961371896259,0.6147803005614694
2020-04-20,EQTY,Kenya,33.5,53.260869565217355,-0.20247589572669922,-1.3022434248776193,-0.07315771749842324,-0.08815910029575368,0.44435295855376306,0.16476859698176383,0.03656716417910451,0.01669195751138086,0.021341463414634276,-0.010339734121122657,0.012402269928463579,0.7578733228299052
2020-04-21,EQTY,Kenya,34.85,58.25242718446603,-0.162903535741737,-1.122702870407162,-0.06262607666462525,-0.08032044884587193,0.9152526281520881,0.08921811883412084,0.037610166017626595,0.040298507462686706,0.05446293494705001,0.025000000000000133,0.018041888216288895,0.6811080701808794
2020-04-22,EQTY,Kenya,35.75,64.99999999999997,-0.1345292565424745,-0.9232970581570058,-0.05246637607489939,-0.07313199168555076,1.2076133121921073,0.09009249797588577,0.03676323676323679,0.02582496413199431,0.06557377049180335,0.04532163742690054,0.01948720063731766,0.7692735903482758
2020-04-23,EQTY,Kenya,34.95,57.77777777777782,-0.1470616946505272,-1.028196391396616,-0.048003122845815656,-0.06944540174246075,0.8966115995101849,0.09139013212079435,0.03923973022685471,-0.022377622377622308,0.04954954954954971,0.038632986627043175,0.0203141738160804,0.7451652858938156
2020-04-24,EQTY,Kenya,34.6,55.319148936170215,-0.14899896699296566,-1.4966913364804861,-0.04426041429495798,-0.0649703901630148,0.7565218177187403,0.09049736962911595,0.040359207266721736,-0.010014306151645225,0.050075872534142585,0.0453172205438066,0.019699708767170827,2.489254068957217
2020-04-27,EQTY,Kenya,34.65,54.67625899280575,-0.14128522217541084,-1.212679638600987,-0.04026978894955292,-0.05995526802691635,0.7467762494020894,0.090873794785457,0.04277468563182852,0.0014450867052022698,0.03432835820895508,0.05640243902439024,0.01916192817911429,1.1503463509083411
2020-04-28,EQTY,Kenya,35.85,60.37735849056604,-0.10529336893858099,-1.09595689551204,-0.032834557598805034,-0.05292562922425532,1.0270478080795284,0.10191571399583593,0.04213986849970116,0.03463203463203479,0.02869440459110484,0.08472012102874449,0.021257370703016157,0.3868554440003899
2020-04-29,EQTY,Kenya,36.8,68.86227544910182,-0.07551625383108074,-0.8132465182296261,-0.024916945224468984,-0.04623086312510148,1.118427345900988,0.12484010878625668,0.043575310559006236,0.026499302649930057,0.029370629370629286,0.09687034277198214,0.021952020263914948,1.218842283322343
2020-04-30,EQTY,Kenya,37.65,76.30057803468209,-0.0482570337976187,-0.71761008252391,-0.016861799879894578,-0.039522070743654554,1.1261663648170996,0.15355287730666314,0.04562701574653768,0.02309782608695654,0.07725321888411996,0.13063063063063063,0.02145022218085939,0.3078816327462939
2020-05-04,EQTY,Kenya,38.65,81.2834224598931,-0.0172146362549902,-0.28305147241147166,-0.008455988062619504,-0.03249080358403426,1.1251129031458251,0.18802444114233255,0.0454629458510442,0.026560424966799445,0.11705202312138718,0.17298937784521984,0.020186466607274696,1.7905867950968863
2020-05-05,EQTY,Kenya,39.85,83.00970873786413,0.018530351437699766,-0.18302911844993613,0.00035020005109379456,-0.025139888391747096,1.1222832196362236,0.22871383468749434,0.046155224950708035,0.031047865459249646,0.15007215007215025,0.18955223880597027,0.020723467755355836,0.3019575665220959
2020-05-06,EQTY,Kenya,42.0,85.3556485355649,0.07761385503527896,0.6745587225418753,0.01076901958533515,-0.016928568509811483,1.1618569741515408,0.2875356814772892,0.044387755102040835,0.053952321204516984,0.17154811715481166,0.20516499282639877,0.022730342358456793,3.095870871051763
2020-05-07,EQTY,Kenya,39.75,73.11827956989251,0.024986462442948998,0.4158554210926571,0.01537329913364314,-0.011234771668357305,0.886416406444687,0.3047242234114774,0.049775381850853555,-0.0535714285714286,0.08016304347826098,0.11188811188811187,0.03205945049268845,1.0683715349236322
2020-05-08,EQTY,Kenya,39.15,71.83098591549296,0.01445895522388052,0.3524615022184826,0.017386191484948372,-0.005648323364664536,0.7975679183354689,0.31062190164302056,0.04980842911877396,-0.015094339622641506,0.03984063745019917,0.12017167381974225,0.03128714221443576,0.3737261902071989
2020-05-11,EQTY,Kenya,38.6,67.95774647887325,0.0051821567146690395,0.11506842649049541,0.017708618495843497,-0.0010413200257352703,0.724508018381251,0.30681294403149173,0.04820503330866026,-0.01404853128991057,-0.001293661060801976,0.11560693641618491,0.03162465662292302,0.9655954258675079
2020-05-12,EQTY,Kenya,37.6,59.92779783393502,-0.01552640536223926,-0.5695178739468891,0.01591089888431093,0.0023269680110455594,0.6166271790262045,0.29424324410597785,0.050531914893617025,-0.025906735751295318,-0.05646173149309908,0.08513708513708518,0.03370096905677052,2.339980141346884
2020-05-13,EQTY,Kenya,35.9,50.51194539249146,-0.05541230332052838,-0.82979647220759,0.010835288674124581,0.004116784692269218,0.4419507033384397,0.28085789442675013,0.05700358137684044,-0.04521276595744683,-0.14523809523809528,0.001394700139469851,0.03624161072542875,0.9337615369036253
2020-05-14,EQTY,Kenya,33.7,46.10591900311526,-0.10702456344895206,-0.9185362949464325,0.0013383663945906047,0.00377610225108346,0.22563331382197177,0.2798282998095612,0.06411615091140314,-0.06128133704735361,-0.1522012578616352,-0.08423913043478248,0.03976642121151727,0.4005913742742606
2020-05-15,EQTY,Kenya,33.7,47.133757961783445,-0.10027765912003395,-0.8864350658330228,-0.006671684470121338,0.0016865449068425003,0.22094797037981465,0.2769416448141334,0.06644764730818144,0.0,-0.1392081736909322,-0.10491367861885781,0.03840396218211608,2.618281659443318
2020-05-18,EQTY,Kenya,35.5,52.4355300859599,-0.04528829604130802,-0.4017035009248929,-0.008173922187221055,-0.00035396047438861054,0.3802110697085626,0.2619432277146174,0.06448692152917505,0.053412462908011715,-0.08031088082901561,-0.08150064683053038,0.042038660305316715,1.2359860734554897
2020-05-19,EQTY,Kenya,37.0,53.23943661971831,0.002004008016031955,-0.021824021051305903,-0.005902713481880539,-0.001452231276717636,0.5191631097344658,0.24798722375351884,0.0637065637065637,0.04225352112676051,-0.015957446808510634,-0.0715181932245923,0.043315348067533205,0.8725415918549501
2020-05-20,EQTY,Kenya,36.8,50.0,0.0032441863635124246,0.005427823721573996,-0.004772631976902345,-0.002122625465783785,0.4862999279198743,0.24217100128612334,0.06133540372670808,-0.005405405405405461,0.025069637883008422,-0.12380952380952392,0.037821888512547655,0.04951564713608607
2020-05-21,EQTY,Kenya,35.95,45.000000000000014,-0.014420440837811022,-0.2911899244523903,-0.005783874185844487,-0.002895025009983213,0.38986957189997734,0.2415552745718457,0.06060003973773097,-0.02309782608695632,0.06676557863501476,-0.09559748427672954,0.03528638148605055,0.788758526833639
2020-05-22,EQTY,Kenya,36.15,42.28395061728394,-0.0029511542598672502,0.009833410485096547,-0.00594496630264045,-0.0034921998798121074,0.4038218129439627,0.23679887819167283,0.05858525983007311,0.0055632823365785455,0.07270029673590495,-0.07662835249042144,0.035522345047583614,0.5529457065845206
2020-05-26,EQTY,Kenya,34.2,33.33333333333333,-0.0499736103780658,-0.32460081025134746,-0.010920638162889193,-0.0051371808642786026,0.18702487262824777,0.2395978476325333,0.06359649122807016,-0.053941908713692865,-0.036619718309859106,-0.11398963730569944,0.038472989861878526,0.8134335543300352
2020-05-27,EQTY,Kenya,35.85,31.306990881458958,0.0010051934997488132,-0.19850471343935736,-0.010093320697598256,-0.005939257401630184,0.3633944317142435,0.2337489752330256,0.058776648734807715,0.04824561403508776,-0.031081081081081097,-0.046542553191489366,0.04231252901050475,0.17976043572366485
2020-05-28,EQTY,Kenya,35.8,36.14035087719296,0.003025888154208234,-0.2614157595717733,-0.009848901647134346,-0.006727822292520548,0.3580033186756547,0.23392315080404638,0.053671189146049465,-0.0013947001394701841,-0.02717391304347827,-0.002785515320334331,0.039755852265913515,0.1979246778201403
2020-05-29,EQTY,Kenya,35.25,36.26760563380281,-0.0098314606741573,-1.2982848219980911,-0.01092755263706788,-0.007651746852457222,0.3066784343149063,0.23832137239895607,0.052988855116514674,-0.015363128491620026,-0.01947148817802513,0.04599406528189909,0.03408248575140232,1.8735397456705132
2020-06-02,EQTY,Kenya,35.05,37.184115523465685,-0.013120846942223263,-1.5747847411712228,-0.012048690607068842,-0.008566065118255244,0.3017161262866374,0.24276472306221636,0.05308742612594253,-0.005673758865248346,-0.03042876901798064,0.040059347181008675,0.034222411502525356,0.49534016262667385
2020-06-03,EQTY,Kenya,34.75,39.16349809885929,-0.01922045666224481,-1.843017608923764,-0.013539588466104304,-0.009619931100871998,0.29018558346117923,0.24430780568894125,0.04943473792394655,-0.008559201141226769,0.016081871345029253,-0.021126760563380254,0.029682852147559776,0.5881878365420078
2020-06-04,EQTY,Kenya,34.25,43.09623430962343,-0.03070609876892605,-2.618508070044173,-0.015847702565078142,-0.010977834954015383,0.25742660277025436,0.23789441907895664,0.04577685088633993,-0.014388489208633115,-0.04463040446304045,-0.07432432432432434,0.025459484421993608,1.5271825557262608
2020-06-05,EQTY,Kenya,33.15,47.465437788018406,-0.05874669922485032,-2.9492939512660143,-0.020542371016310266,-0.013182159806279294,0.12219243652272475,0.2030935000432543,0.04686489980607626,-0.03211678832116793,-0.07402234636871508,-0.09918478260869568,0.02660237379086952,1.2382627316635633
2020-06-08,EQTY,Kenya,34.6,53.65853658536585,-0.016961672869846733,-2.566333481584813,-0.019243430179814686,-0.01395246863892614,0.33649171113291765,0.179715353024815,0.04335260115606935,0.043740573152337925,-0.018439716312056653,-0.037552155771905515,0.03099937749008789,0.27134864582543367
2020-06-09,EQTY,Kenya,34.75,46.478873239436616,-0.013932635282767225,-2.2519334907280086,-0.01825594456196195,-0.014764982636866507,0.37747387937116605,0.15607743154158005,0.03905447070914695,0.004335260115606809,-0.008559201141226769,-0.0387275242047026,0.03096238406247504,0.37674037674037675
2020-06-10,EQTY,Kenya,34.8,38.043478260869534,-0.013605442176870874,-2.057350709050419,-0.017199780231652393,-0.015234970911413495,0.4063463954967662,0.13257098145777282,0.03438013136288997,0.0014388489208632116,0.0014388489208632116,0.01754385964912264,0.025391636770502053,0.16958797073646395
2020-06-11,EQTY,Kenya,34.85,39.22651933701659,-0.013139264880783763,-1.7742951568119718,-0.016059154026986565,-0.015382321197757478,0.43924181679262714,0.11722712475120267,0.03361344537815124,0.001436781609195581,0.01751824817518255,-0.02789400278940024,0.019572214827316095,0.5061228204650527
2020-06-12,EQTY,Kenya,34.85,43.29268292682926,-0.014060599202195379,-1.6828594933488714,-0.01500182444745812,-0.015306221847697607,0.4512275640804744,0.11554086345052486,0.03248616519778642,0.0,0.05128205128205132,-0.026536312849161914,0.01958715277368735,0.8911176519766258
2020-06-15,EQTY,Kenya,34.85,41.87500000000002,-0.014534554914602538,-1.6005032700898403,-0.01400247136438061,-0.015045471751034208,0.4338184412110835,0.1097575011995059,0.032998565279770437,0.0,0.007225433526011571,-0.01134751773049636,0.019062927754515183,0.48966041911612146
2020-06-16,EQTY,Kenya,34.95,56.09756097560975,-0.012265430703142344,-1.1324068097079347,-0.012794316339251054,-0.01456080182060654,0.4399940062363464,0.10306783004053026,0.0278969957081545,0.0028694404591105283,0.0057553956834532904,-0.0028530670470754416,0.019020522619120597,1.43133606252326
2020-06-17,EQTY,Kenya,35.25,43.74999999999999,-0.004546609810510915,-0.9418900268657664,-0.010954571823480024,-0.01374041844708349,0.5262997506708058,0.10275071952109892,0.0243161094224924,0.008583690987124415,0.012931034482758674,0.014388489208633004,0.018948228209403173,0.5631183386288264
2020-06-18,EQTY,Kenya,35.8,50.0,0.009873060648800891,-0.8483883640150126,-0.00810255547598119,-0.012443969201558096,0.717867155280753,0.09220449794413252,0.024740622505985632,0.015602836879432536,0.027259684361549352,0.04525547445255462,0.018506520709611365,0.24712575560033187
2020-06-19,EQTY,Kenya,35.85,56.250000000000014,0.010229097979542079,-0.2540179966919694,-0.0057880917007871865,-0.011098909216939134,0.7758211148458297,0.08301574833341169,0.02321179517832237,0.0013966480446927498,0.02869440459110484,0.08144796380090513,0.013470043457794829,2.0573379454653766
2020-06-22,EQTY,Kenya,35.65,56.250000000000014,0.003772947403986704,-0.2615762075067477,-0.004387165641529534,-0.009806373278146423,0.7172201782541486,0.08114572886282986,0.023442195952714878,-0.005578800557880181,0.022955523672883782,0.030346820809248554,0.0056848311929850745,0.11158751196654852
2020-06-23,EQTY,Kenya,34.95,51.92307692307695,-0.016656350233526518,-0.4374216666158906,-0.0048762357319439,-0.00897747220769739,0.49148034747834934,0.07551512698915688,0.024627018189249953,-0.019635343618513157,0.0,0.0057553956834532904,0.00909443493472198,0.7245765136774637
2020-06-24,EQTY,Kenya,34.9,56.84210526315787,-0.01905672044521911,-0.677935679090354,-0.005256640935436743,-0.008243595319672423,0.45769124517471854,0.07258002656540383,0.023638968481375366,-0.0014306151645209209,-0.009929078014184411,0.00287356321839094,0.00911068086119784,0.9982446129971325
2020-06-25,EQTY,Kenya,34.95,74.32432432432432,-0.018837202773644757,-0.5621748014933284,-0.005367324865365611,-0.007658906498831464,0.4948216263025465,0.06904212432658932,0.019108931126098523,0.0014326647564470996,-0.023743016759776414,0.0028694404591105283,0.00911062510691204,0.4265496877716891
2020-06-26,EQTY,Kenya,35.05,59.57446808510628,-0.01713356327640847,-0.48572901040909183,-0.0051557707254059285,-0.007140798245147599,0.5547165308613164,0.06541164088707603,0.017322192785816197,0.0028612303290413976,-0.022315202231520392,0.0057388809182208345,0.009144184598854587,0.2580857465212486
2020-06-29,EQTY,Kenya,35.1,57.77777777777779,-0.016586349882326545,-0.35078012077536747,-0.0048225884570256795,-0.006669018625705383,0.5803813295138213,0.06502263152258532,0.01699226699226701,0.0014265335235379428,-0.015427769985974726,0.007173601147776099,0.009144735189148817,0.5334041661305786
2020-06-30,EQTY,Kenya,34.7,48.07692307692319,-0.028555431131018882,-0.36434228463120294,-0.0054839224801900045,-0.0064935004329200515,0.41208036808446363,0.06518065306839817,0.02058460271716757,-0.011396011396011319,-0.007153075822603716,-0.007153075822603716,0.009862384148926196,0.10196413063017211
2020-07-01,EQTY,Kenya,34.35,41.37931034482761,-0.03910708291372955,-0.5673132379439475,-0.006768903766530396,-0.0066015121075378306,0.27200429851846325,0.06664579213424641,0.021730089415678954,-0.01008645533141217,-0.015759312320916874,-0.025531914893616947,0.009680692169560228,0.9876349498991008
2020-07-02,EQTY,Kenya,33.0,28.235294117647086,-0.07661312888242211,-0.7696738936871317,-0.011231290420214696,-0.0077435172572289865,-0.14338378232917606,0.08113471701529816,0.024567099567099585,-0.039301310043668214,-0.05579399141630914,-0.07821229050279321,0.013183098444567729,1.1689773813625532
2020-07-03,EQTY,Kenya,32.85,27.272727272727295,-0.07978037985321307,-0.9312546570733137,-0.014812448014217848,-0.009185590229657732,-0.15467696516769697,0.08569461656204196,0.025983909545553404,-0.004545454545454519,-0.06276747503566327,-0.08368200836820083,0.012840399128809663,1.1065784908477285
2020-07-06,EQTY,Kenya,32.9,26.43678160919535,-0.07690581072360503,-0.5320071063015768,-0.017261523391842896,-0.010789608971238039,-0.029399398771403844,0.09888775822900311,0.02616152844116371,0.0015220700152205335,-0.06267806267806275,-0.07713884992987374,0.013218375969234093,1.9885453468214436
2020-07-07,EQTY,Kenya,32.85,20.7317073170732,-0.0772212702604006,-0.8237480061324232,-0.019151579105365493,-0.01247514103029639,0.03564492881126794,0.11024975349408014,0.0269623831267667,-0.001519756838905706,-0.053314121037464024,-0.06008583690987124,0.012663394985476726,1.6251280141513826
2020-07-08,EQTY,Kenya,32.75,8.219178082191874,-0.0790731679883021,-0.9161080862174197,-0.020699405188969813,-0.01415046748897531,0.07469097206617051,0.1205585116681277,0.026826608505997843,-0.0030441400304414,-0.046579330422125254,-0.06160458452722062,0.01260739182788498,0.5563102043067842
2020-07-09,EQTY,Kenya,31.5,5.154639175257728,-0.11265106059325625,-1.615891431493099,-0.025654289843876157,-0.01690045315008168,-0.07704994118717495,0.14389771699491483,0.032426303854875306,-0.03816793893129766,-0.045454545454545414,-0.09871244635193144,0.015748843557615466,3.4050760775330677
2020-07-10,EQTY,Kenya,31.85,12.000000000000028,-0.10076512606228305,-1.4169162975105112,-0.027409507970311508,-0.018853688701819235,0.06406771558370926,0.15778028899758664,0.03420049338416688,0.011111111111111072,-0.030441400304414,-0.09129814550641924,0.01669800671830631,0.6275960007223654
2020-07-13,EQTY,Kenya,33.05,32.72727272727268,-0.06490493435943878,-0.9248625461160948,-0.024754968839828646,-0.019486303544738928,0.3052050155249973,0.15989600735925813,0.03566025502485413,0.037676609105180336,0.004559270516717229,-0.05840455840455849,0.022303480444461097,2.010152128925152
2020-07-14,EQTY,Kenya,34.0,42.968750000000014,-0.03603526976836502,-0.8344599286123093,-0.020296408748305256,-0.019212748388569793,0.4879573972657676,0.1584472125811781,0.0369747899159664,0.02874432677760974,0.035007610350076046,-0.02017291066282434,0.024666398393921256,0.27293766576882733
2020-07-15,EQTY,Kenya,34.4,45.92592592592589,-0.02233843005740921,-0.3678484216548664,-0.0159872730045525,-0.01838893007094243,0.571322161788578,0.1555701372861191,0.037167774086378745,0.0117647058823529,0.05038167938931304,0.0014556040756912303,0.02481435332499688,1.9582305187624172
2020-07-16,EQTY,Kenya,34.2,43.79562043795624,-0.02489094175006412,-0.8789845273490267,-0.013154151149360438,-0.01742800436882927,0.5512213588623004,0.14810929371237455,0.03592314118629907,-0.005813953488371992,0.08571428571428585,0.036363636363636376,0.020791128420535057,2.1646912473461275
2020-07-17,EQTY,Kenya,34.0,42.142857142857125,-0.026150717497780307,-1.0547015021698634,-0.011243569824584403,-0.016273131598186552,0.5319312548642666,0.1387767139805451,0.03771008403361344,-0.005847953216374324,0.06750392464678168,0.035007610350076046,0.020853017268559895,0.7576353241151561
2020-07-20,EQTY,Kenya,33.85,43.70370370370369,-0.02715907457968103,-1.08761592291178,-0.009953769823342942,-0.015066948336032674,0.5205382447505768,0.1298006139096317,0.03471196454948301,-0.004411764705882337,0.02420574886535576,0.028875379939209855,0.021003938719010653,0.17069345382575898
2020-07-21,EQTY,Kenya,33.0,40.68965517241377,-0.048223350253807196,-1.1768914193166335,-0.011071938154163411,-0.014578416750219496,0.3452859187350757,0.12720660837930378,0.03625541125541125,-0.025110782865583547,-0.02941176470588236,0.004566210045662045,0.022820412484818198,0.35907101190487534
2020-07-22,EQTY,Kenya,31.75,41.258741258741246,-0.08064282611843065,-2.1974653092635896,-0.015219099330086172,-0.015165715998483209,0.10468413302061967,0.13250224979634873,0.036670416197975245,-0.037878787878787845,-0.07703488372093015,-0.03053435114503822,0.02590410712094375,3.3850050201558
2020-07-23,EQTY,Kenya,31.85,42.95774647887323,-0.07466589192330042,-1.874039611070107,-0.017646512934220215,-0.01562378253539894,0.16334721040465602,0.13360207499970708,0.03588248486207667,0.0031496062992126816,-0.06871345029239773,0.011111111111111072,0.022736304290228066,0.6838442495588739
2020-07-24,EQTY,Kenya,32.5,47.402597402597415,-0.05391243595714956,-1.7022527365990565,-0.017401535197031904,-0.01572935254715915,0.32852733660803785,0.12682668697686675,0.034945054945054926,0.020408163265306145,-0.044117647058823484,0.020408163265306145,0.02336180146088374,0.25133214920071045
2020-07-27,EQTY,Kenya,32.5,47.71241830065358,-0.05325099044511772,-1.618614655492079,-0.01728780528997574,-0.01604104309572247,0.34671081118890484,0.11680118560607716,0.0346153846153846,0.0,-0.03988183161004433,-0.016641452344931862,0.019780424442517663,1.1446493062155483
2020-07-28,EQTY,Kenya,32.6,49.019607843137265,-0.04972891039468308,-1.4341471878654573,-0.016704836585512747,-0.016134437270746236,0.39161689943614364,0.10838289137999159,0.03461875547765116,0.0030769230769231992,-0.012121212121212088,-0.04117647058823526,0.016871252199562876,0.3567212377496143
2020-07-29,EQTY,Kenya,32.65,58.91472868217054,-0.046687494525387674,-1.2299908667998272,-0.01595245722199107,-0.016078274722225533,0.42452955701956546,0.10168469387957985,0.03062787136294026,0.0015337423312882237,0.028346456692913247,-0.05087209302325579,0.01609700833538843,0.4981476132071153
2020-07-30,EQTY,Kenya,32.55,55.645161290322555,-0.047131147540983576,-1.2330147918109484,-0.015493011147630742,-0.01600073850431973,0.4017512643193182,0.10215394916617346,0.028088654816765403,-0.003062787136294043,0.0219780219780219,-0.04824561403508787,0.016106757831546522,0.09819977956484467
2020-08-03,EQTY,Kenya,32.4,43.68932038834953,-0.04907255224231055,-1.4454620189118204,-0.015356470728614475,-0.01593114694363912,0.36489321619889786,0.10305745800847729,0.025022045855379187,-0.004608294930875556,-0.003076923076923088,-0.04705882352941182,0.01610268891737982,0.7371902926188137
2020-08-04,EQTY,Kenya,31.95,27.956989247311796,-0.06007295834313975,-1.4262143313660325,-0.01635337152195528,-0.01619509774035744,0.25297574527584593,0.10610909810071469,0.02313883299798791,-0.01388888888888884,-0.01692307692307693,-0.056129985228951296,0.01636127649987499,0.06596826776787655
2020-08-05,EQTY,Kenya,31.35,18.556701030927826,-0.07511210762331832,-1.4454425086205012,-0.018626459168991756,-0.016929333245075423,0.12743189245524816,0.11356166525069424,0.02472089314194575,-0.018779342723004633,-0.03834355828220859,-0.04999999999999993,0.015630172467910645,0.12965779537609037
2020-08-06,EQTY,Kenya,29.95,14.876033057851217,-0.11419360563130343,-1.7390720505004194,-0.024611347052571852,-0.019098819587024946,-0.09113515734895332,0.1372738776215863,0.03064631528738372,-0.044657097288676284,-0.08269525267993871,-0.056692913385826826,0.017274674515129634,1.0490725706555546
2020-08-07,EQTY,Kenya,31.5,33.1081081081081,-0.06594709998813908,-1.6003237073636325,-0.023018040247545436,-0.019130837170306475,0.2552767496041197,0.1372738776215863,0.032426303854875264,0.05175292153589317,-0.03225806451612889,-0.010989010989011061,0.02510057915490148,0.3847994521135709
2020-08-10,EQTY,Kenya,31.2,32.4503311258278,-0.07231208372978137,-1.5832118976857266,-0.023439189806451665,-0.02013966798346095,0.20390375655132761,0.14131422228575685,0.03399725274725273,-0.009523809523809601,-0.03703703703703698,-0.040000000000000036,0.024050255534048444,0.023360211050358487
